Wall time,Step,Value
1750086830.0711052,42,2313.62451171875
1750086842.403143,94,1422.5333251953125
1750086880.8838758,167,971.9986572265625
1750086894.523839,229,745.7440185546875
1750086895.6178362,234,1081.4688720703125
1750086904.1371443,273,1075.0185546875
1750086911.6313193,308,927.8810424804688
1750086912.0853634,310,928.0797729492188
1750086913.8762598,318,556.616943359375
1750086949.2234266,474,608.8565063476562
1750088041.9942539,536,354.9098815917969
1750088053.5951023,579,487.0244445800781
1750088055.44552,586,660.4852294921875
1750088069.7236085,634,397.3864440917969
1750088074.22973,647,539.4656982421875
1750088095.051619,714,607.3045043945312
1750088097.2150245,722,1335.977783203125
1750088122.6150243,808,952.7899780273438
1750088130.2250154,836,1049.70458984375
1750088185.9574623,1014,878.2246704101562
1750088202.348423,1066,1014.8203735351562
1750088214.4281657,1104,1443.98974609375
1750088239.425903,1180,756.0173950195312
1750088263.7535796,1261,659.1286010742188
1750088284.8862703,1316,769.050537109375
1750088285.7544336,1319,684.1295166015625
1750088290.7698965,1333,713.6295776367188
1750088292.2834964,1337,745.2802734375
1750088309.6584535,1385,639.0364379882812
1750088311.7217858,1392,706.484619140625
1750088329.2657073,1436,748.1890869140625
1750088378.9105365,1552,531.0326538085938
1750088450.4166057,1691,651.12158203125
1750088477.6624491,1734,567.16748046875
1750088479.9932666,1737,641.6803588867188
1750088551.534134,1844,639.8872680664062
1750088577.319768,1877,722.72607421875
1750088601.7379446,1917,835.535400390625
1750088664.2218432,2036,566.5811767578125
1750088692.234439,2096,624.6817626953125
1750088746.7728832,2199,722.447998046875
1750088777.342535,2262,795.2599487304688
1750088802.9304028,2307,938.91259765625
1750088859.9306202,2389,730.4913940429688
1750088898.6783626,2436,502.54095458984375
1750088939.258014,2485,538.3994140625
1750088940.1087873,2486,553.3192749023438
1750088949.995743,2498,388.6015930175781
1750088981.6937375,2532,671.8828125
1750089125.7698896,2685,759.5048828125
1750089177.5325515,2740,833.6688232421875
1750089385.367297,2967,788.62744140625
1750089452.9581532,3038,621.32177734375
1750089572.3277934,3161,693.3544921875
1750089641.2229757,3230,810.96484375
1750089657.1851795,3246,315.3839111328125
1750089658.123139,3247,479.7550048828125
1750089712.7182462,3305,734.324951171875
1750090019.1248665,3618,545.107666015625
1750090021.0992374,3620,926.1337890625
1750090070.8604236,3670,270.40032958984375
1750090141.7192411,3741,692.4757080078125
1750090218.351711,3814,395.76617431640625
1750090224.843036,3821,501.7594909667969
1750090331.1064012,3928,748.552978515625
1750090360.1730254,3956,410.55718994140625
1750090442.453342,4036,587.72412109375
1750090509.1227574,4098,528.2597045898438
