Wall time,Step,Value
1745999269.7774718,42,4070867968.0
1745999270.5745373,45,2704444672.0
1745999276.9266515,71,828984704.0
1745999282.8866231,94,487280768.0
1745999302.3366272,167,489847552.0
1745999320.121791,229,253927328.0
1745999321.3792646,234,254983424.0
1745999326.716941,255,131995968.0
1745999331.0155318,273,194500720.0
1745999340.3244805,308,130278384.0
1745999340.8046844,310,238569056.0
1745999343.0096853,318,65219936.0
1745999386.6758964,474,40542192.0
1745999404.0128484,536,54272096.0
1745999414.7989557,579,50002700.0
1745999416.5339863,586,31950022.0
1745999431.0750458,634,37483972.0
1745999434.4268546,647,77269544.0
1745999440.304327,671,63787452.0
1745999452.1937892,714,27021370.0
1745999454.1277897,722,43410232.0
1745999469.917055,785,30526848.0
1745999474.66623,802,18604136.0
1745999476.635485,808,58466864.0
1745999485.4442732,836,50615368.0
1745999520.8535872,971,26574396.0
1745999533.2386634,1014,18436262.0
1745999548.238038,1066,15942854.0
1745999559.530137,1104,36622504.0
1745999580.152021,1180,35783388.0
1745999603.9262738,1261,13995714.0
1745999619.9170148,1316,19602450.0
1745999620.818107,1319,21836572.0
1745999624.9220293,1333,12020514.0
1745999625.9964714,1337,11838606.0
1745999639.6668708,1385,8882664.0
1745999641.5020754,1392,25371568.0
1745999654.6454637,1436,26485212.0
1745999662.731031,1466,11528830.0
1745999680.5902107,1523,15566357.0
1745999689.7589023,1552,14999054.0
1745999695.0271647,1568,20232812.0
1745999699.621474,1584,18938068.0
1745999731.448292,1691,23143920.0
1745999743.935548,1734,7781293.0
1745999744.9679546,1737,11103157.0
1745999776.5986621,1844,16745922.0
1745999782.8818192,1866,12741866.0
1745999786.1786807,1877,8584392.0
1745999798.042133,1917,9239814.0
1745999802.5931678,1934,8076049.0
1745999806.4217057,1947,14036876.0
1745999831.9694462,2036,9151336.0
1745999848.835555,2096,11023075.0
1745999874.4731636,2187,10307302.0
1745999878.3350239,2199,10028798.0
1745999888.422773,2231,10069779.0
1745999897.720024,2262,7199877.0
1745999911.0389235,2307,13711986.0
1745999936.5446486,2389,6125000.5
1745999950.1140788,2436,6078215.0
1745999955.150316,2453,8061707.0
1745999955.729509,2455,6643875.0
1745999957.2506888,2460,11022212.0
1745999964.6164806,2485,8540587.0
1745999964.9044805,2486,8318009.5
1745999968.2895675,2498,10118224.0
1745999969.7639651,2503,7523023.5
1745999979.83569,2532,4688167.0
1745999983.943853,2547,7693874.5
1746000020.8335788,2685,12083238.0
1746000035.5987868,2740,6558528.0
1746000095.3710628,2967,5481009.5
1746000113.9574518,3038,2163346.5
1746000114.8990161,3041,1784872.75
1746000152.777234,3161,11523070.0
1746000173.016932,3230,1672702.875
1746000177.1386395,3244,11876405.0
1746000177.7279284,3246,4213842.0
1746000178.0409966,3247,2302323.5
