Wall time,Step,Value
1746002217.2911565,66,0.0
1746002234.6294136,125,0.0
1746002235.0153055,126,0.0
1746002254.5852726,190,0.0
1746002256.955422,198,0.0
1746002257.809477,201,0.0
1746002258.856746,205,0.0
1746002260.53289,210,0.0
1746002261.2799587,213,0.0
1746002262.0604954,215,0.0
1746002262.9161596,218,0.0
1746002263.1594515,219,0.0
1746002264.113344,222,0.0
1746002264.4599245,223,0.0
1746002265.466412,227,0.0
1746002266.4351397,230,0.0
1746002267.1725028,233,0.0
1746002268.0300443,236,0.0
1746002268.9560716,239,0.0
1746002269.304574,240,0.0
1746002275.2611687,261,0.0
1746002277.3950605,268,0.0
1746002282.9615748,286,0.0
1746002286.365812,295,0.0
1746002288.018534,300,0.0
1746002292.2499073,312,0.0
1746002294.368245,318,0.0
1746002297.171535,326,0.0
1746002300.6789827,336,0.0
1746002302.8523262,342,0.0
1746002304.8866525,348,0.0
1746002306.9994953,354,0.0
1746002310.360043,363,0.0
1746002314.7278943,376,0.0
1746002322.6073928,399,0.0
1746002325.578936,407,0.0
1746002327.7911677,413,0.0
1746002335.5373387,435,0.0
1746002350.6730063,478,0.0
1746002352.7753685,484,0.0
1746002356.9212759,495,0.0
1746002360.4629538,505,0.0
1746002365.074017,518,0.0
1746002378.527661,556,0.0
1746002398.836769,613,0.0
1746002404.1022556,628,0.0
1746002443.061397,727,0.0
1746002450.7740824,743,0.0
1746002507.4563549,819,0.0
1746002532.7794337,840,0.0
1746002566.442322,855,0.0
1746002594.955863,866,0.0
1746002619.7960498,875,0.0
1746003024.1114535,1028,0.0
1746003124.146028,1066,0.0
1746003230.65904,1107,0.0
1746003347.815914,1152,0.0
1746003411.9704819,1177,0.0
1746003500.690314,1211,0.0
1746003882.1869092,1349,0.0
1746004046.4137797,1380,0.0
1746004992.65951,1527,0.0
1746005087.8340054,1542,0.0
1746005160.0269878,1553,0.0
1746005667.6190715,1633,0.0
1746006008.8618062,1684,0.0
1746006131.4636846,1703,0.0
1746006232.0100052,1719,0.0
1746006605.183352,1776,0.0
1746006964.9869013,1835,0.0
1746007142.606262,1863,0.0
1746007640.8581998,1944,0.0
1746007826.6280942,1975,0.0
1746008067.8713179,2015,0.0
1746008608.7928317,2104,0.0
1746008985.208651,2167,0.0
1746009272.4893196,2217,0.0
1746009504.8736653,2259,0.0
1746009622.147302,2280,0.0
1746010014.5553286,2350,0.0
1746010130.1678917,2370,0.0
1746011516.6512065,2628,0.0
1746011708.8772907,2665,0.0
1746011870.7901196,2697,0.0
1746012357.7662897,2792,0.0
1746012811.6384945,2878,0.0
1746013035.8263795,2922,0.0
1746013260.5998435,2966,0.0
1746013425.8164663,2998,0.0
1746013633.0087903,3037,0.0
1746013828.9453988,3075,0.0
1746013990.6590466,3106,0.0
1746014182.653941,3143,0.0
1746014662.1944635,3235,0.0
1746014774.802041,3257,0.0
1746015086.9152682,3317,0.0
1746015174.4371734,3334,0.0
1746015349.9498804,3368,0.0
1746015555.881039,3407,0.0
1746015652.5914993,3425,0.0
1746015998.860749,3492,0.0
1746016108.693865,3514,0.0
1746016271.8076425,3546,0.0
1746016613.7885315,3614,0.0
1746016739.4211793,3639,0.0
1746016858.1744688,3662,0.0
1746016950.4856384,3679,0.0
1746017052.9513352,3698,0.0
1746017505.0370214,3779,0.0
1746017614.851532,3799,0.0
1746017732.746269,3821,0.0
1746018135.658374,3896,0.0
1746018327.3385732,3931,0.0
1746019129.8052218,4078,0.0
1746019342.303127,4119,0.0
1746019434.2016628,4137,0.0
1746019636.915273,4177,0.0
1746019718.7867162,4193,0.0
1746019835.8902252,4216,0.0
1746020069.4901936,4261,0.0
1746020358.8087764,4317,0.0
1746020480.957335,4341,0.0
1746020770.596945,4400,0.0
1746021059.8242023,4459,0.0
1746021177.8347383,4484,0.0
1746021652.7328842,4581,0.0
1746021894.0649223,4631,0.0
1746022005.9768767,4654,0.0
1746022137.1784525,4681,0.0
1746022218.1140425,4698,0.0
1746022598.5562336,4779,0.0
1746022717.1799836,4805,0.0
1746022810.7657006,4825,0.0
1746023023.394794,4871,0.0
1746023115.8239243,4891,0.0
1746023283.2079456,4928,0.0
1746023405.3337061,4954,0.0
1746023625.4718661,4999,0.0
1746023892.1837835,5053,0.0
1746024036.9345691,5082,0.0
1746024138.1824348,5103,0.0
1746024390.3022316,5156,0.0
1746024557.0366952,5190,0.0
1746024838.3971066,5249,0.0
1746024944.8671432,5271,0.0
1746025378.8730226,5363,0.0
1746025528.5526366,5395,0.0
1746025666.9947038,5424,0.0
1746025807.3586352,5453,0.0
1746025896.3264818,5471,0.0
1746026291.159641,5554,0.0
1746026422.2508802,5581,0.0
1746026776.1275322,5657,0.0
1746026917.0908694,5687,0.0
1746027124.4405572,5732,0.0
1746027260.6629505,5761,0.0
1746027356.5698528,5782,0.0
1746027473.3732424,5808,0.0
1746027868.457018,5895,0.0
1746028054.9583576,5936,0.0
1746028192.942137,5967,0.0
1746028335.8491883,5999,0.0
1746028483.3208518,6032,0.0
1746028840.2905157,6115,0.0
1746029022.6936874,6157,0.0
1746029806.3436093,6341,0.0
1746030026.7871158,6393,0.0
1746030130.2320375,6420,0.0
1746030907.447592,6637,0.0
1746031181.6435363,6706,0.0
1746031909.4995372,6881,0.0
1746032029.693714,6910,0.0
1746032181.401596,6947,0.0
1746032319.0887055,6981,0.0
1746032499.6155477,7027,0.0
1746032724.1419709,7088,0.0
1746032806.2765884,7110,0.0
1746032928.8468843,7141,0.0
1746033541.5687902,7293,0.0
1746033697.069633,7332,0.0
1746033844.1116412,7370,0.0
1746033913.1948357,7388,0.0
1746033999.4827733,7410,0.0
1746034204.8809013,7462,0.0
1746034362.4315567,7503,0.0
1746034447.2491674,7525,0.0
1746034544.8523004,7551,0.0
1746034662.4761283,7583,0.0
1746034815.393766,7624,0.0
1746034900.2526789,7646,0.0
1746035135.3845139,7708,0.0
1746035285.2976859,7748,0.0
1746035371.9828005,7771,0.0
1746035950.5988858,7925,0.0
1746036054.103581,7952,0.0
1746036144.594153,7977,0.0
1746036235.6347983,8002,0.0
1746037250.7658865,8281,0.0
1746037448.77456,8336,0.0
1746037482.5749938,8345,0.0
1746037533.368976,8359,0.0
1746037741.1838758,8417,0.0
1746037965.3680658,8482,0.0
1746039211.306723,8847,0.0
1746039286.6016278,8870,0.0
1746039371.674392,8895,0.0
1746039429.2466376,8911,0.0
1746039943.0079942,9065,0.0
1746040220.4680333,9149,0.0
1746040320.041333,9180,0.0
1746040416.0160277,9209,0.0
1746040522.256005,9242,0.0
1746040906.2941885,9356,0.0
1746040967.7549865,9374,0.0
1746041068.0194194,9404,0.0
1746041135.7310407,9424,0.0
1746041273.5674813,9465,0.0
1746041343.0032718,9487,0.0
1746041399.8656633,9505,0.0
1746041640.428996,9581,0.0
1746041712.5225937,9603,0.0
1746041812.5929632,9634,0.0
1746041855.583351,9647,0.0
1746041964.1705005,9681,0.0
1746042112.0498388,9728,0.0
1746042246.0954401,9770,0.0
1746042535.1467028,9864,0.0
1746042697.833077,9914,0.0
1746042862.7964902,9965,0.019999999552965164
1746043735.0836601,10239,0.019999999552965164
1746043999.8118615,10320,0.019999999552965164
1746044408.3564668,10443,0.019999999552965164
1746044492.4011571,10469,0.019999999552965164
1746044728.0538957,10540,0.019999999552965164
1746044921.2845347,10600,0.019999999552965164
1746045062.5083253,10644,0.019999999552965164
1746045224.5888178,10695,0.019999999552965164
1746045508.996556,10787,0.019999999552965164
1746045693.7493765,10845,0.019999999552965164
1746045832.9815307,10889,0.03999999910593033
1746046628.1056178,11026,0.03999999910593033
1746047216.5683358,11119,0.03999999910593033
1746047758.2404678,11206,0.03999999910593033
1746048001.6001232,11246,0.03999999910593033
1746048575.4249141,11338,0.03999999910593033
1746048875.489784,11386,0.03999999910593033
1746051333.4837203,11780,0.03999999910593033
1746051547.1205778,11815,0.05999999865889549
1746051669.086391,11836,0.05999999865889549
1746051933.193817,11880,0.07999999821186066
1746052863.1713085,12035,0.07999999821186066
1746053280.4257245,12103,0.10000000149011612
1746053747.5581121,12183,0.11999999731779099
1746054239.75144,12267,0.14000000059604645
1746054465.486356,12307,0.1599999964237213
1746054642.1746294,12336,0.18000000715255737
1746055008.4688034,12397,0.20000000298023224
1746055183.828863,12426,0.2199999988079071
1746055427.9931357,12466,0.23999999463558197
1746056213.5987632,12598,0.25999999046325684
1746056846.3759158,12704,0.2800000011920929
1746057409.5448143,12800,0.30000001192092896
1746058058.6273444,12907,0.3199999928474426
1746058168.1586723,12925,0.3199999928474426
1746058325.4940817,12952,0.3400000035762787
1746058694.4579513,13013,0.3400000035762787
1746059100.5076516,13081,0.36000001430511475
1746059872.8910239,13215,0.3799999952316284
1746060954.3855045,13404,0.4000000059604645
1746062165.4302495,13619,0.41999998688697815
1746062951.298131,13754,0.4399999976158142
1746064304.4460783,13991,0.46000000834465027
1746064560.4366984,14035,0.47999998927116394
1746064894.4439769,14091,0.5
1746065393.9074752,14166,0.5199999809265137
1746065754.3519495,14225,0.5400000214576721
1746066640.4329655,14376,0.5600000023841858
1746066815.7515626,14406,0.5799999833106995
1746067142.30596,14458,0.5799999833106995
1746067360.0190961,14492,0.6000000238418579
1746067569.4406328,14523,0.6200000047683716
1746067783.3905313,14554,0.6399999856948853
1746067999.5885367,14587,0.6399999856948853
1746068686.2213342,14698,0.6600000262260437
1746069004.6198776,14754,0.6800000071525574
1746069703.6770844,14881,0.699999988079071
1746069903.2092166,14917,0.7200000286102295
1746070061.4224312,14947,0.7400000095367432
1746070108.6766524,14956,0.7400000095367432
1746070275.8604894,14986,0.7200000286102295
1746070375.9412012,15003,0.7200000286102295
1746070685.1534455,15052,0.7400000095367432
1746071084.3447213,15111,0.7599999904632568
1746071215.5381005,15129,0.7599999904632568
1746071959.8907113,15225,0.7799999713897705
1746072464.3623762,15284,0.800000011920929
1746074232.0881944,15481,0.8199999928474426
1746075300.0227883,15598,0.800000011920929
1746075581.8459706,15632,0.8199999928474426
1746075831.0492783,15661,0.8199999928474426
1746077069.9140055,15799,0.8399999737739563
1746077822.0472507,15882,0.8199999928474426
1746078267.3348055,15931,0.8199999928474426
1746078733.098618,15982,0.800000011920929
1746078933.3228714,16003,0.7799999713897705
1746079788.4958508,16096,0.7799999713897705
1746080732.982602,16198,0.7799999713897705
1746081025.8901806,16229,0.7799999713897705
1746081775.9261386,16305,0.7799999713897705
1746081884.9789002,16316,0.7599999904632568
1746082226.850503,16351,0.7599999904632568
1746082356.280645,16365,0.7400000095367432
1746082522.8811145,16383,0.7200000286102295
1746082859.564322,16417,0.7400000095367432
1746083127.8146548,16443,0.7400000095367432
1746083888.384585,16517,0.7599999904632568
1746084266.3587527,16552,0.7400000095367432
1746084563.1049936,16581,0.7400000095367432
1746085055.5082078,16632,0.7400000095367432
1746085340.4395542,16662,0.7200000286102295
1746085635.1242912,16693,0.7200000286102295
1746086335.5800345,16763,0.699999988079071
1746086941.4970202,16824,0.699999988079071
1746087225.7253854,16853,0.699999988079071
1746087672.482566,16898,0.699999988079071
1746088215.2820132,16953,0.6800000071525574
1746089051.9800816,17037,0.6800000071525574
1746089392.0204244,17069,0.6600000262260437
1746089634.5359418,17093,0.6399999856948853
1746089879.746219,17118,0.6200000047683716
1746090297.3821042,17161,0.6000000238418579
1746090556.1945136,17189,0.5799999833106995
1746091154.0435784,17255,0.5799999833106995
1746091948.0831864,17339,0.5799999833106995
1746092208.501753,17367,0.5799999833106995
1746092482.288336,17397,0.5799999833106995
1746094421.8984632,17612,0.5799999833106995
1746095128.1337957,17692,0.5600000023841858
1746095590.170707,17743,0.5799999833106995
1746096064.854798,17795,0.6000000238418579
1746096333.7688534,17825,0.6200000047683716
1746096812.2140965,17877,0.6200000047683716
1746097231.2507803,17922,0.6200000047683716
1746098154.251733,18022,0.6399999856948853
1746098348.7276402,18043,0.6200000047683716
1746098936.300207,18107,0.6000000238418579
1746099290.597267,18146,0.6000000238418579
1746099579.583575,18178,0.6200000047683716
1746100482.1440506,18276,0.6200000047683716
1746101122.9149537,18348,0.6200000047683716
1746101370.7375352,18377,0.6200000047683716
1746101756.3160274,18422,0.6200000047683716
1746102638.6171649,18527,0.6000000238418579
1746103349.8618324,18615,0.6200000047683716
1746103692.7338755,18658,0.6399999856948853
1746105217.4919748,18849,0.6399999856948853
1746105995.5917344,18948,0.6399999856948853
1746106653.8817894,19028,0.6399999856948853
1746107879.583131,19171,0.6399999856948853
1746109313.568448,19331,0.6600000262260437
1746110381.399109,19448,0.6600000262260437
1746112805.5319803,19701,0.6800000071525574
1746113861.479921,19798,0.699999988079071
1746114192.7528234,19826,0.699999988079071
1746115411.1615202,19937,0.699999988079071
1746115954.6258085,19994,0.699999988079071
1746117244.6265087,20138,0.7200000286102295
1746117683.7119896,20249,0.7200000286102295
1746118088.0939522,20362,0.7200000286102295
1746118453.3731675,20464,0.7200000286102295
1746118815.0945039,20562,0.699999988079071
1746119317.2584898,20688,0.699999988079071
1746119454.2280269,20721,0.6800000071525574
1746119601.085077,20758,0.6600000262260437
1746119916.692913,20836,0.6600000262260437
1746120421.2642546,20966,0.6800000071525574
1746121078.7212422,21135,0.6800000071525574
1746121404.5073276,21213,0.699999988079071
1746121799.681056,21308,0.7200000286102295
1746122226.1312704,21411,0.7400000095367432
1746122583.144997,21499,0.7599999904632568
1746122694.73994,21527,0.7799999713897705
1746122922.8339736,21583,0.800000011920929
1746123003.257447,21603,0.7799999713897705
1746123136.2196193,21636,0.7599999904632568
1746123301.2704394,21676,0.7599999904632568
1746123465.6208994,21716,0.7599999904632568
1746123718.2184596,21779,0.7599999904632568
1746123775.4272053,21793,0.7400000095367432
1746124231.0069785,21906,0.7400000095367432
1746124322.3912778,21929,0.7200000286102295
1746124827.0390346,22056,0.7200000286102295
1746125058.6380713,22116,0.7200000286102295
1746125787.2569888,22308,0.7200000286102295
1746126709.2385576,22555,0.7400000095367432
1746127183.2025769,22683,0.7599999904632568
1746127282.6885045,22710,0.7599999904632568
1746127476.3488345,22763,0.7599999904632568
1746128120.5283003,22941,0.7599999904632568
1746128280.9312398,22985,0.7599999904632568
1746128431.6679223,23027,0.7400000095367432
1746128673.6058419,23093,0.7599999904632568
1746129009.885718,23186,0.7799999713897705
1746129455.2496374,23309,0.7799999713897705
1746129553.6265218,23336,0.7799999713897705
1746129781.062647,23399,0.7799999713897705
1746129989.2938173,23457,0.7799999713897705
1746130574.7641888,23621,0.7799999713897705
1746130912.0559146,23716,0.7799999713897705
1746131115.1199338,23773,0.7799999713897705
1746131852.1680956,23980,0.7799999713897705
1746132567.651705,24182,0.7799999713897705
1746132690.0333822,24216,0.7799999713897705
1746132872.8915923,24268,0.7599999904632568
1746133366.9645565,24407,0.7599999904632568
1746133498.6795888,24444,0.7599999904632568
1746133623.4828804,24479,0.7599999904632568
1746133807.9730732,24531,0.7400000095367432
1746133885.6499202,24553,0.7200000286102295
1746134136.888767,24624,0.7400000095367432
1746134356.769454,24686,0.7599999904632568
1746134817.8552253,24816,0.7799999713897705
1746134926.9077961,24847,0.800000011920929
1746135114.1899397,24900,0.8199999928474426
1746135307.7734976,24955,0.800000011920929
1746135482.6735437,25004,0.800000011920929
1746135591.303159,25035,0.7799999713897705
1746135794.7086165,25092,0.7799999713897705
1746135914.441791,25126,0.7599999904632568
1746136133.1961477,25188,0.7400000095367432
1746136322.085804,25241,0.7400000095367432
1746136632.936685,25329,0.7400000095367432
1746136743.2613182,25360,0.7400000095367432
1746136906.245931,25406,0.7599999904632568
1746137072.9814985,25453,0.7799999713897705
1746137240.4789498,25500,0.7799999713897705
1746137430.076618,25554,0.7799999713897705
1746137479.6188872,25568,0.7799999713897705
1746138232.1252406,25780,0.800000011920929
1746138450.8533335,25842,0.800000011920929
1746138657.62512,25900,0.8199999928474426
1746138848.3776655,25954,0.8199999928474426
1746139065.4924786,26015,0.8199999928474426
1746139697.2911842,26193,0.8199999928474426
1746139863.086281,26240,0.8199999928474426
1746139944.9259157,26263,0.800000011920929
1746140092.6849797,26305,0.800000011920929
1746140359.6949325,26380,0.800000011920929
1746140785.1571379,26500,0.800000011920929
1746140888.1326826,26529,0.800000011920929
1746141005.7657778,26562,0.8199999928474426
1746141127.4971352,26596,0.8199999928474426
1746141574.1279514,26722,0.8199999928474426
1746141833.0105305,26795,0.8199999928474426
1746141999.6685877,26842,0.8199999928474426
1746142141.5748725,26882,0.8199999928474426
1746142197.6167614,26898,0.800000011920929
1746142330.1078076,26935,0.800000011920929
1746142723.0483632,27046,0.800000011920929
1746142932.113986,27105,0.800000011920929
1746143961.0481184,27396,0.7799999713897705
1746144064.113921,27425,0.7599999904632568
1746144280.6806202,27486,0.7599999904632568
1746144649.6171818,27590,0.7799999713897705
1746144804.227135,27634,0.7799999713897705
1746145024.393234,27696,0.7799999713897705
1746145276.220329,27767,0.7799999713897705
1746145429.1367524,27810,0.800000011920929
1746145541.6104808,27842,0.8199999928474426
1746145609.2357123,27861,0.800000011920929
1746146441.0459,28096,0.800000011920929
1746146578.664736,28135,0.800000011920929
1746146695.7948594,28168,0.800000011920929
1746146858.2743158,28214,0.800000011920929
1746146945.0449927,28238,0.8199999928474426
1746147171.2321498,28302,0.800000011920929
1746147328.3321562,28346,0.8199999928474426
1746147409.2458634,28369,0.800000011920929
1746147727.4299228,28459,0.8199999928474426
1746147962.58932,28525,0.8399999737739563
1746148043.3626516,28548,0.8199999928474426
1746148153.2584043,28579,0.8199999928474426
1746148295.7269077,28619,0.8199999928474426
1746148545.0110197,28689,0.800000011920929
1746148676.371309,28726,0.800000011920929
1746148803.9776804,28762,0.800000011920929
1746148933.807287,28798,0.800000011920929
1746149215.2707033,28877,0.8199999928474426
1746149311.1804028,28904,0.8199999928474426
1746149350.861045,28915,0.800000011920929
1746149424.779276,28936,0.7799999713897705
1746149558.1565819,28973,0.7799999713897705
1746150062.0120623,29114,0.7799999713897705
1746150323.069159,29187,0.7799999713897705
1746150483.939905,29232,0.7799999713897705
1746150868.9647,29336,0.800000011920929
1746150955.0347455,29359,0.7799999713897705
1746151033.7894056,29380,0.7599999904632568
1746151150.3491077,29411,0.7599999904632568
1746151646.3747315,29546,0.7599999904632568
1746151820.1495261,29593,0.7599999904632568
1746152678.2380095,29824,0.7400000095367432
1746153285.6331737,29984,0.7400000095367432
1746153584.8869226,30062,0.7400000095367432
1746153844.3852398,30129,0.7400000095367432
1746153961.7666204,30159,0.7400000095367432
1746154193.6832266,30218,0.7599999904632568
1746154297.2520564,30245,0.7400000095367432
1746154405.2147632,30273,0.7200000286102295
1746154565.534548,30313,0.699999988079071
1746154691.096554,30344,0.7200000286102295
1746154801.242308,30371,0.7400000095367432
1746154952.7366023,30408,0.7400000095367432
1746155175.0111377,30461,0.7200000286102295
1746155286.5974863,30488,0.7200000286102295
1746155687.728419,30580,0.7200000286102295
1746156700.140228,30814,0.7200000286102295
1746156774.0978007,30831,0.699999988079071
1746156923.2265959,30864,0.699999988079071
1746157126.205844,30910,0.7200000286102295
1746157206.0443995,30928,0.699999988079071
1746157582.3702087,31012,0.699999988079071
1746157806.6641366,31061,0.699999988079071
1746157951.106071,31091,0.699999988079071
1746158148.165959,31132,0.699999988079071
1746158384.9820862,31182,0.7200000286102295
1746158951.0587308,31305,0.7200000286102295
1746158995.8992875,31315,0.7200000286102295
1746159149.016074,31349,0.7200000286102295
1746159434.98262,31412,0.7200000286102295
1746159589.415675,31446,0.7400000095367432
1746160570.9847045,31654,0.7400000095367432
1746160939.1503377,31724,0.7400000095367432
1746161138.8043296,31765,0.7599999904632568
1746161557.3050237,31853,0.7599999904632568
1746161663.5933168,31875,0.7400000095367432
1746161877.826639,31918,0.7400000095367432
1746162158.058423,31972,0.7400000095367432
1746162361.1594765,32010,0.7400000095367432
1746162510.0730832,32038,0.7599999904632568
1746162637.7892487,32060,0.7599999904632568
1746163565.5890465,32207,0.7599999904632568
1746164665.5780551,32362,0.7400000095367432
1746164958.1663153,32396,0.7400000095367432
1746165277.8708358,32434,0.7400000095367432
1746166192.0553894,32540,0.7400000095367432
1746166621.460524,32590,0.7599999904632568
1746167005.0555742,32638,0.7799999713897705
1746167282.9018078,32670,0.7799999713897705
1746167753.8593428,32718,0.7799999713897705
1746168489.6805415,32794,0.7799999713897705
1746168922.067733,32838,0.800000011920929
1746169242.1443355,32867,0.800000011920929
1746170366.3458493,32968,0.800000011920929
1746170730.917801,33007,0.800000011920929
1746171393.7802446,33068,0.800000011920929
1746172174.246461,33137,0.800000011920929
1746173740.7525523,33277,0.8199999928474426
1746173887.0878115,33288,0.8199999928474426
1746175541.151928,33421,0.8399999737739563
1746176211.9125433,33472,0.8399999737739563
1746176626.158751,33507,0.8399999737739563
1746177692.5291336,33594,0.8399999737739563
1746178453.6000144,33675,0.8600000143051147
1746179128.0570164,33747,0.8399999737739563
1746180158.7630785,33881,0.8199999928474426
1746182103.5269518,34095,0.8199999928474426
1746183812.2122169,34251,0.8399999737739563
1746184329.1024947,34309,0.8399999737739563
1746185750.859654,34505,0.8399999737739563
1746186102.1388376,34556,0.8600000143051147
1746186640.4912825,34641,0.8600000143051147
1746187421.4795706,34769,0.8600000143051147
1746187730.2747724,34823,0.8399999737739563
1746187905.9183686,34853,0.8399999737739563
1746188495.0627947,34959,0.8199999928474426
1746189382.8717697,35102,0.8199999928474426
